ImuData<roll_degs=1.2000, pitch_degs=-0.7000, accels=[-0.1274, -0.2156, -9.7020],         self.ang_vels=[-0.0105, 0.0017, 0.0175]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.1000, accels=[-0.2744, -0.0784, -9.0944],         self.ang_vels=[0.0035, 0.0209, -1.5464]>
ImuData<roll_degs=-1.7000, pitch_degs=-0.1000, accels=[-0.3038, -0.3332, -10.4468],         self.ang_vels=[-0.0192, -0.0052, -1.4539]>
ImuData<roll_degs=-1.7000, pitch_degs=-0.1000, accels=[0.1470, -0.3822, -9.3198],         self.ang_vels=[-0.0192, -0.0122, -1.3806]>
ImuData<roll_degs=-1.7000, pitch_degs=-0.1000, accels=[0.1078, -0.2352, -9.8098],         self.ang_vels=[-0.0052, 0.0070, -1.3544]>
ImuData<roll_degs=-1.7000, pitch_degs=-0.1000, accels=[-0.0686, 0.0686, -9.6432],         self.ang_vels=[-0.0262, -0.0227, -1.3474]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.1000, accels=[-0.0882, 0.2352, -9.8490],         self.ang_vels=[0.0157, 0.0401, -1.3596]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.1000, accels=[-0.1764, 0.5586, -9.7020],         self.ang_vels=[-0.0087, 0.0035, -1.4556]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.1000, accels=[0.0294, 0.3724, -9.8098],         self.ang_vels=[-0.0070, 0.0087, -1.4923]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.1000, accels=[-0.0196, 0.4802, -9.8196],         self.ang_vels=[-0.0070, 0.0070, -1.4975]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.0882, 0.3626, -9.4962],         self.ang_vels=[-0.0035, 0.0105, -1.5045]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[0.1372, -0.1470, -10.1626],         self.ang_vels=[-0.0122, -0.0017, -1.5132]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.1372, 0.2058, -9.4374],         self.ang_vels=[0.0000, 0.0175, -1.5080]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.1274, 0.0980, -9.9960],         self.ang_vels=[-0.0070, 0.0105, -1.5254]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[0.0882, -0.1176, -9.5060],         self.ang_vels=[-0.0157, -0.0017, -1.5341]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.2450, -0.1078, -9.8490],         self.ang_vels=[0.0000, 0.0209, -1.5481]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.1666, 0.0098, -9.6824],         self.ang_vels=[-0.0052, 0.0122, -1.5516]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.1666, -0.1862, -9.9470],         self.ang_vels=[-0.0175, -0.0105, -1.5673]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.2058, -0.0882, -9.5942],         self.ang_vels=[0.0000, 0.0105, -1.5795]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.2000, accels=[-0.1666, 0.2058, -9.3100],         self.ang_vels=[-0.0052, 0.0052, -1.5917]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.2058, 0.1666, -10.2116],         self.ang_vels=[-0.0157, -0.0070, -1.6144]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.1470, 0.3038, -9.6530],         self.ang_vels=[-0.0052, 0.0087, -1.6476]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[0.0784, 0.2744, -9.6138],         self.ang_vels=[-0.0035, 0.0122, -1.6668]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.0588, 0.1666, -9.5354],         self.ang_vels=[-0.0087, 0.0052, -1.7122]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.1470, 0.1176, -10.0940],         self.ang_vels=[0.0000, 0.0157, -1.7506]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.3332, 0.4018, -9.6922],         self.ang_vels=[-0.0052, 0.0122, -1.7628]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.2940, 0.4018, -9.4374],         self.ang_vels=[0.0070, 0.0209, -1.7802]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.3332, 0.2548, -10.0058],         self.ang_vels=[-0.0087, 0.0017, -1.8186]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.5390, 0.4116, -9.9764],         self.ang_vels=[-0.0017, 0.0052, -1.8675]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.3000, accels=[-0.4508, 0.3920, -9.8784],         self.ang_vels=[0.0122, 0.0244, -1.8762]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.4000, accels=[-0.5390, 0.3234, -9.5452],         self.ang_vels=[-0.0052, 0.0035, -1.8762]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.4000, accels=[-0.4802, 0.2352, -9.8000],         self.ang_vels=[0.0017, 0.0122, -1.8710]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.4000, accels=[-0.4704, 0.2646, -9.7314],         self.ang_vels=[0.0070, 0.0192, -1.8640]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.4000, accels=[-0.4802, 0.2450, -9.7118],         self.ang_vels=[-0.0035, 0.0087, -1.8466]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.4000, accels=[-0.4410, 0.2548, -9.7608],         self.ang_vels=[0.0017, 0.0157, -1.8099]>
ImuData<roll_degs=-1.6000, pitch_degs=-0.4000, accels=[-0.5782, 0.3234, -9.7608],         self.ang_vels=[0.0000, 0.0105, -1.7907]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.4000, accels=[-0.3234, 0.3626, -9.7314],         self.ang_vels=[-0.0035, 0.0122, -1.7296]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.4000, accels=[-0.2646, 0.3528, -9.6432],         self.ang_vels=[-0.0070, 0.0035, -1.6668]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.4000, accels=[-0.0784, 0.2254, -9.7314],         self.ang_vels=[-0.0035, 0.0087, -1.6424]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.4000, accels=[0.0784, 0.1176, -9.7020],         self.ang_vels=[-0.0087, 0.0052, -1.6074]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.4000, accels=[0.0686, 0.0686, -9.8196],         self.ang_vels=[-0.0052, 0.0105, -1.5970]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[-0.1568, 0.2156, -9.6922],         self.ang_vels=[-0.0122, -0.0017, -1.5830]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[-0.3332, 0.2842, -9.7608],         self.ang_vels=[-0.0105, 0.0000, -1.5743]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[-0.0490, -0.0490, -9.6530],         self.ang_vels=[-0.0192, -0.0105, -1.5586]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[0.0588, -0.0098, -9.9568],         self.ang_vels=[-0.0087, 0.0035, -1.5446]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[0.0392, 0.1470, -9.7020],         self.ang_vels=[-0.0087, 0.0070, -1.5743]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[0.1568, -0.0392, -9.9372],         self.ang_vels=[-0.0087, 0.0035, -1.6109]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[0.1078, -0.0784, -9.6236],         self.ang_vels=[-0.0017, 0.0157, -1.7052]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[0.0196, -0.1764, -9.8588],         self.ang_vels=[-0.0070, 0.0052, -1.8064]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.5000, accels=[0.0196, -0.1372, -9.6530],         self.ang_vels=[-0.0017, 0.0157, -1.8466]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[0.0490, -0.1078, -9.7216],         self.ang_vels=[-0.0105, 0.0017, -1.9094]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[-0.0294, -0.1078, -9.7804],         self.ang_vels=[-0.0052, 0.0105, -1.9286]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[0.0098, -0.1568, -9.7314],         self.ang_vels=[-0.0087, 0.0035, -1.9513]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[-0.1078, -0.1078, -9.8000],         self.ang_vels=[-0.0017, 0.0140, -1.9618]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[-0.3038, 0.0098, -9.7020],         self.ang_vels=[-0.0087, 0.0052, -1.9670]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[-0.6174, 0.1372, -9.8490],         self.ang_vels=[0.0000, 0.0175, -1.9618]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[-0.8330, 0.2744, -9.6530],         self.ang_vels=[-0.0052, 0.0087, -1.9286]>
ImuData<roll_degs=-1.5000, pitch_degs=-0.6000, accels=[-0.7742, 0.4312, -9.7804],         self.ang_vels=[-0.0070, 0.0035, -1.9042]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.6000, accels=[-0.5194, 0.3430, -9.7902],         self.ang_vels=[0.0035, 0.0192, -1.8396]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.6000, accels=[-0.3528, 0.4410, -9.7118],         self.ang_vels=[-0.0052, 0.0105, -1.8012]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.6000, accels=[-0.2058, 0.4410, -9.8000],         self.ang_vels=[0.0000, 0.0140, -1.7890]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[-0.0490, 0.2744, -9.7412],         self.ang_vels=[-0.0052, 0.0070, -1.7907]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.1862, 0.2450, -9.5746],         self.ang_vels=[-0.0105, 0.0000, -1.8448]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.2156, 0.1568, -9.6334],         self.ang_vels=[-0.0052, 0.0087, -1.9059]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.2646, 0.0000, -9.8000],         self.ang_vels=[0.0035, 0.0192, -1.9443]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.4214, -0.0392, -9.7216],         self.ang_vels=[0.0017, 0.0192, -2.0298]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.4998, 0.0098, -9.7118],         self.ang_vels=[-0.0035, 0.0105, -2.1328]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.5586, 0.0000, -9.7510],         self.ang_vels=[0.0035, 0.0209, -2.1956]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.5586, -0.0196, -9.7412],         self.ang_vels=[0.0087, 0.0314, -2.3387]>
ImuData<roll_degs=-1.4000, pitch_degs=-0.7000, accels=[0.5880, -0.1372, -9.8098],         self.ang_vels=[0.0122, 0.0367, -2.4120]>
ImuData<roll_degs=-1.3000, pitch_degs=-0.7000, accels=[0.5684, -0.0490, -9.7706],         self.ang_vels=[0.0140, 0.0367, -2.5499]>
ImuData<roll_degs=-1.3000, pitch_degs=-0.7000, accels=[0.3920, 0.0000, -9.7510],         self.ang_vels=[0.0052, 0.0227, -2.6686]>
ImuData<roll_degs=-1.3000, pitch_degs=-0.9000, accels=[-0.0882, -0.3038, -10.0548],         self.ang_vels=[-0.0017, 0.0035, -3.1119]>
ImuData<roll_degs=-1.2000, pitch_degs=-0.9000, accels=[-0.1176, -0.3822, -9.9274],         self.ang_vels=[0.0105, 0.0244, -3.1538]>
ImuData<roll_degs=-1.2000, pitch_degs=-0.9000, accels=[-0.2156, -0.5096, -9.9568],         self.ang_vels=[0.0157, 0.0349, -3.1486]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[-0.7546, 0.5880, -9.6432],         self.ang_vels=[-0.0035, 0.0052, -2.0787]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[-0.5586, 0.4116, -9.7020],         self.ang_vels=[-0.0017, 0.0052, -1.9862]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[-0.2156, 0.3430, -9.8490],         self.ang_vels=[-0.0017, 0.0052, -1.8884]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[-0.0980, 0.3332, -9.6040],         self.ang_vels=[0.0000, 0.0105, -1.8605]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[0.0490, 0.0196, -9.8784],         self.ang_vels=[-0.0017, 0.0105, -1.8256]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[0.4018, -0.0490, -9.7314],         self.ang_vels=[-0.0017, 0.0105, -1.8169]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[0.4508, -0.1176, -9.6726],         self.ang_vels=[-0.0035, 0.0087, -1.8378]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[0.1568, -0.2156, -9.7412],         self.ang_vels=[0.0000, 0.0227, -1.8692]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[0.0686, -0.1764, -9.6138],         self.ang_vels=[-0.0017, 0.0140, -1.8797]>
ImuData<roll_degs=-1.0000, pitch_degs=-1.1000, accels=[0.0882, -0.0686, -9.7412],         self.ang_vels=[-0.0017, 0.0105, -1.8675]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.1000, accels=[-0.0196, -0.0490, -9.7020],         self.ang_vels=[-0.0052, 0.0052, -1.8797]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.1000, accels=[0.1568, -0.2744, -9.8000],         self.ang_vels=[-0.0070, 0.0052, -1.8797]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.1000, accels=[-0.0490, -0.2842, -9.8000],         self.ang_vels=[-0.0070, -0.0035, -1.8867]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.1000, accels=[-0.0490, -0.2156, -9.7020],         self.ang_vels=[-0.0070, -0.0017, -1.8972]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.2000, accels=[-0.0098, -0.1274, -9.7608],         self.ang_vels=[-0.0052, 0.0070, -1.9443]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.2000, accels=[-0.1372, -0.1176, -9.7804],         self.ang_vels=[-0.0035, 0.0070, -1.9809]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.2000, accels=[-0.3332, -0.0784, -9.7118],         self.ang_vels=[-0.0052, -0.0017, -2.0560]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.2000, accels=[-0.0882, 0.2548, -9.8000],         self.ang_vels=[-0.0052, 0.0087, -2.1084]>
ImuData<roll_degs=-0.9000, pitch_degs=-1.2000, accels=[0.0392, 0.3822, -9.7608],         self.ang_vels=[-0.0052, 0.0052, -2.1433]>
ImuData<roll_degs=-0.8000, pitch_degs=-1.2000, accels=[0.3626, 0.3920, -9.7902],         self.ang_vels=[-0.0035, 0.0052, -2.2619]>
ImuData<roll_degs=-0.8000, pitch_degs=-1.2000, accels=[0.5096, 0.2744, -9.7510],         self.ang_vels=[-0.0017, 0.0052, -2.4120]>
ImuData<roll_degs=-0.8000, pitch_degs=-1.2000, accels=[0.4116, 0.1568, -9.7412],         self.ang_vels=[-0.0017, 0.0035, -2.4906]>
ImuData<roll_degs=-0.8000, pitch_degs=-1.2000, accels=[0.1960, 0.2352, -9.7216],         self.ang_vels=[-0.0017, 0.0105, -2.6250]>
ImuData<roll_degs=-0.8000, pitch_degs=-1.2000, accels=[0.3528, 0.3136, -9.7020],         self.ang_vels=[-0.0052, 0.0000, -2.7000]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.3038, 0.0980, -9.7804],         self.ang_vels=[-0.0052, 0.0035, -2.7908]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.3234, 0.0588, -9.7118],         self.ang_vels=[-0.0035, 0.0017, -2.6616]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.5292, -0.1470, -9.7216],         self.ang_vels=[-0.0035, 0.0035, -2.5936]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.5880, -0.3136, -9.8000],         self.ang_vels=[-0.0052, 0.0000, -2.4539]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.4998, -0.1176, -9.7902],         self.ang_vels=[-0.0052, -0.0017, -2.3195]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.3528, -0.1568, -9.8490],         self.ang_vels=[-0.0052, 0.0017, -2.2462]>
ImuData<roll_degs=-0.6000, pitch_degs=-1.3000, accels=[-0.3920, -0.1372, -9.7412],         self.ang_vels=[-0.0087, 0.0035, -2.1101]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.3000, accels=[-0.1568, 0.0294, -9.6824],         self.ang_vels=[-0.0070, 0.0052, -2.0159]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.3000, accels=[-0.0784, 0.0294, -9.8294],         self.ang_vels=[-0.0070, 0.0035, -1.9862]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.3000, accels=[0.2548, 0.0980, -9.6628],         self.ang_vels=[-0.0105, 0.0087, -1.9460]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.3000, accels=[0.1960, 0.0294, -9.6334],         self.ang_vels=[-0.0105, 0.0052, -1.9426]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.3000, accels=[0.3430, 0.0882, -9.8098],         self.ang_vels=[-0.0087, -0.0052, -1.9618]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.4000, accels=[0.3038, -0.2352, -9.8294],         self.ang_vels=[-0.0070, 0.0035, -2.0019]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.4000, accels=[-0.1470, -0.1568, -9.6432],         self.ang_vels=[-0.0070, -0.0017, -2.0124]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.4000, accels=[-0.2058, -0.0098, -9.6334],         self.ang_vels=[-0.0070, 0.0035, -2.0089]>
ImuData<roll_degs=-0.5000, pitch_degs=-1.4000, accels=[-0.0980, -0.1470, -9.7804],         self.ang_vels=[-0.0052, 0.0157, -2.0124]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[0.0784, -0.0882, -9.7020],         self.ang_vels=[-0.0070, 0.0070, -2.0141]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[0.0490, -0.1862, -9.8588],         self.ang_vels=[-0.0070, 0.0122, -1.9879]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[-0.1568, -0.2744, -9.6922],         self.ang_vels=[-0.0070, 0.0105, -1.9844]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[-0.3626, -0.3332, -9.8392],         self.ang_vels=[-0.0070, 0.0087, -1.9495]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[-0.3234, -0.1960, -9.6922],         self.ang_vels=[-0.0070, 0.0105, -1.8623]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[-0.4312, -0.1764, -9.6922],         self.ang_vels=[-0.0070, 0.0070, -1.8343]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[-0.5292, -0.1078, -9.9176],         self.ang_vels=[-0.0070, 0.0070, -1.7959]>
ImuData<roll_degs=-0.4000, pitch_degs=-1.4000, accels=[-0.4900, -0.0686, -9.6726],         self.ang_vels=[-0.0087, 0.0070, -1.7837]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[-0.6370, -0.1666, -9.7902],         self.ang_vels=[-0.0052, 0.0087, -1.7401]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[-0.5880, -0.2450, -9.7314],         self.ang_vels=[-0.0070, 0.0122, -1.6755]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[-0.3038, -0.0196, -9.6432],         self.ang_vels=[-0.0070, 0.0122, -1.6406]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[0.3626, -0.1078, -9.7216],         self.ang_vels=[-0.0070, 0.0035, -1.5813]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[0.6174, -0.4214, -9.7020],         self.ang_vels=[-0.0035, -0.0070, -1.5516]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[0.1666, 0.0882, -9.7706],         self.ang_vels=[-0.0087, 0.0017, -1.5307]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[-0.1078, 0.5586, -9.7118],         self.ang_vels=[-0.0087, 0.0052, -1.5429]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[0.1862, 0.7154, -9.9372],         self.ang_vels=[-0.0070, -0.0017, -1.6528]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[0.1568, 0.2646, -9.7608],         self.ang_vels=[-0.0070, 0.0087, -1.7418]>
ImuData<roll_degs=-0.3000, pitch_degs=-1.4000, accels=[-0.0490, 0.2842, -9.8098],         self.ang_vels=[-0.0070, 0.0087, -1.9234]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[-0.0098, 0.0490, -9.8392],         self.ang_vels=[-0.0070, 0.0157, -1.9932]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[-0.0196, -0.2646, -9.7804],         self.ang_vels=[-0.0052, 0.0052, -2.1049]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[-0.0686, -0.2352, -9.8392],         self.ang_vels=[-0.0070, 0.0087, -2.1590]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[0.2058, -0.2450, -9.8000],         self.ang_vels=[-0.0070, 0.0087, -2.1799]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[0.0196, -0.9506, -9.7118],         self.ang_vels=[-0.0105, 0.0157, -2.1991]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[-0.0882, -0.4410, -9.6726],         self.ang_vels=[-0.0070, 0.0000, -2.1764]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[-0.1568, -0.3332, -9.7216],         self.ang_vels=[-0.0070, 0.0070, -2.1502]>
ImuData<roll_degs=-0.2000, pitch_degs=-1.4000, accels=[-0.1666, -0.3724, -9.5942],         self.ang_vels=[-0.0052, 0.0035, -2.0979]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[0.0000, -0.3822, -9.7510],         self.ang_vels=[-0.0070, 0.0070, -2.0665]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.0490, -0.4116, -9.7412],         self.ang_vels=[-0.0035, -0.0087, -1.9844]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.2058, -0.3332, -9.9274],         self.ang_vels=[-0.0017, -0.0070, -1.8640]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.3234, -0.2744, -9.6334],         self.ang_vels=[-0.0070, 0.0017, -1.7994]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.1960, -0.2842, -9.6138],         self.ang_vels=[-0.0122, 0.0209, -1.6842]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.2940, 0.1666, -9.8294],         self.ang_vels=[0.0000, -0.0122, -1.6336]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.5880, 0.0784, -9.6628],         self.ang_vels=[0.0000, -0.0140, -1.6232]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.5880, -0.0490, -9.8980],         self.ang_vels=[-0.0017, -0.0052, -1.6389]>
ImuData<roll_degs=-0.1000, pitch_degs=-1.4000, accels=[-0.7252, -0.1176, -9.7216],         self.ang_vels=[-0.0070, 0.0070, -1.6476]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.6566, -0.2646, -9.7510],         self.ang_vels=[-0.0105, 0.0140, -1.6493]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.8526, -0.1764, -9.8784],         self.ang_vels=[-0.0070, 0.0035, -1.6808]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.6958, -0.3528, -9.6628],         self.ang_vels=[-0.0070, 0.0052, -1.6912]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.9506, -0.4018, -9.7902],         self.ang_vels=[-0.0070, 0.0052, -1.6668]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.8330, -0.4018, -9.6628],         self.ang_vels=[-0.0122, 0.0140, -1.5987]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.7644, -0.4998, -9.9372],         self.ang_vels=[-0.0052, 0.0000, -1.5725]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.8918, -0.6076, -9.4668],         self.ang_vels=[-0.0105, 0.0140, -1.5010]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.8722, -0.4900, -9.7608],         self.ang_vels=[-0.0052, 0.0000, -1.4224]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.7252, -0.3822, -9.9470],         self.ang_vels=[0.0070, -0.0262, -1.3875]>
ImuData<roll_degs=0.0000, pitch_degs=-1.4000, accels=[-0.5292, -0.4116, -9.4374],         self.ang_vels=[-0.0070, 0.0070, -1.3160]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.2254, -0.3136, -10.0058],         self.ang_vels=[0.0052, -0.0192, -1.2741]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.2744, -0.1372, -9.5844],         self.ang_vels=[0.0000, -0.0087, -1.2514]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.1372, 0.0000, -9.7706],         self.ang_vels=[-0.0105, 0.0070, -1.2252]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.0882, -0.0392, -9.9274],         self.ang_vels=[-0.0035, -0.0052, -1.2357]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[0.0686, 0.0392, -9.8882],         self.ang_vels=[-0.0087, 0.0070, -1.2950]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.0098, 0.0392, -9.3590],         self.ang_vels=[-0.0227, 0.0419, -1.3509]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.0980, 0.1274, -9.8490],         self.ang_vels=[-0.0157, 0.0227, -1.3840]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[0.0294, 0.2450, -10.1038],         self.ang_vels=[0.0122, -0.0297, -1.4818]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.0196, 0.1960, -9.4374],         self.ang_vels=[-0.0209, 0.0367, -1.5743]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.1274, -0.1176, -9.7804],         self.ang_vels=[-0.0227, 0.0384, -1.6406]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.3920, -0.7448, -9.7902],         self.ang_vels=[-0.0087, 0.0157, -1.7715]>
ImuData<roll_degs=0.1000, pitch_degs=-1.4000, accels=[-0.5096, -0.2352, -9.6432],         self.ang_vels=[-0.0122, 0.0227, -1.8064]>
